store_number,longitude,latitude,name,address,city,state,zipcode,phone,hours_today,open_status,has_drive_thru,has_wifi,has_indoor_dining,has_24_hours,timezone
3394,-81.428758,41.031895,AKRON-CANTON RD.,1230 Canton Rd,Akron,OH,44312-3321,(330) 784-5320,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
39230,-81.52563,41.066395,MAIN AND B,25 E Thornton St,Akron,OH,44311,(330) 252-9245,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
197,-81.454996,41.061232,AKRON 2021,2021 E Market St,Akron,OH,44305,(330) 733-3666,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
31065,-81.514207,41.07304,E. EXCHANGE RELO,246 East Exchange,Akron,OH,44304,(330) 376-7324,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
3490,-81.499643,41.077661,AKRON-570 MARKET,578 E Market St,Akron,OH,44304-1660,(330) 762-7747,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11830,-81.529845,41.090289,AKRON/W. MARKET,390 W Market St,Akron,OH,44303-2027,(330) 376-5942,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
20705,-81.395036,41.050612,CLEVLAND/MOGADOR,3868 Mogadore Rd,Mogadore,OH,44260,(330) 628-2299,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
26655,-81.46595,41.102449,TALLMADGE RELO,1349 E Tallmadge Ave,Akron,OH,44310,(330) 633-1825,07:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10566,-81.439106,41.100604,TALLMADGE/SE AVE,2 East Avenue,Tallmadge,OH,44278-2317,(330) 630-3296,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11090,-81.477213,41.118591,AKRON/HOWE RD,482 Howe Ave,Cuyahoga Falls,OH,44221,(330) 923-9350,05:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
8064,-81.345184,40.967297,"HARTVILLE, OH",868 W Maple St,Hartville,OH,44632-9669,(330) 877-3554,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7596,-81.434887,40.880226,CANTON OH- PORTG,6855 Sunset Strip Ave Nw,North Canton,OH,44720-7089,(330) 494-4466,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11144,-81.406796,40.891072,N.CANTON/MAIN ST,1407 N Main St,North Canton,OH,44720,(330) 497-8733,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
276,-81.507729,41.131108,CUYAHOGA FLS-STA,1787 State Rd,Cuyahoga Falls,OH,44223-1305,(330) 923-3348,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
36971,-81.484587,40.861554,"MASSILLON,OWALES",5554 Wales Ave Nw,Massillon,OH,44646,(330) 833-2655,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7797,-81.554446,41.134821,AKRON-MERRIMAN,1810 Merriman Rd,Akron,OH,44313-5284,(330) 836-6021,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12852,-81.43968,41.139664,MUNROE FALLS,12 Munroe Falls Ave,Munroe Falls,OH,44262,(330) 686-9644,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
35956,-81.435107,40.856819,"CANTON,OH-EVERHA",4643 Belden Village Rd Nw,Canton,OH,44718,(330) 649-4402,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
31878,-81.347732,41.104838,BRIMFIELD TWP. R,4223 State Route 43,Kent,OH,44240-6917,(330) 678-5800,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
36488,-81.36319,40.873172,N CANTON-MARKET,6302 Market Avenue North,North Canton,OH,44721,(330) 497-7707,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
2542,-81.475782,41.162668,CUYAHOGA FALLS,1050 Graham Rd,Cuyahoga Falls,OH,44224-2935,(330) 923-8970,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
34016,-81.405046,41.155919,KENT ROAD RELO,4346 Kent Road,Stow,OH,44224,(330) 688-2742,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1310,-81.358213,41.142417,KENT-S WATER ST,1280 S Water St,Kent,OH,44240-3844,(330) 678-8665,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
24570,-81.483864,41.180749,STEELS CORNERS,712 Steels Corners Rd,Stow,OH,44224,(330) 923-6261,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
11579,-81.441079,41.202162,STOW/DARROW,5020 Darrow Rd,Stow,OH,44224-1408,(330) 655-9820,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1902,-81.326638,40.837894,CANTON-HARMONT,3700 Harmont Ave,Canton,OH,44705-4330,(330) 455-5577,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
11116,-81.241642,41.110802,RAVENNA/LYNN RD.,4190 Lynn Rd,Ravenna,OH,44266-9527,(330) 325-0909,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7392,-81.449036,41.239747,HUDSON-W STSBORO,134 West Steetsboro Rd,Hudson,OH,44236-2746,(330) 650-4284,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5378,-81.260039,40.838492,LOUISVILLE,219 N Chapel St,Louisville,OH,44641-1202,(330) 875-4678,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4371,-81.247993,41.158241,RAVENNA/W. MAIN,418 W Main St,Ravenna,OH,44266-2716,(330) 297-5379,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
19656,-81.354015,41.242161,STREETSBORO,9439 State Route 14,Streetsboro,OH,44241,(330) 626-3773,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
13703,-81.155091,40.901441,ALLIANCE II,2496 W State St,Alliance,OH,44601,(330) 821-4441,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
13668,-81.517858,41.305887,MACEDONIA,6400 Macedonia Commons Blvd,Macedonia,OH,44056,(330) 467-9191,07:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
6789,-81.447557,41.311866,TWINSBURG-AURORA,2533 Aurora Rd,Twinsburg,OH,44087-2147,(330) 425-3011,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1540,-81.095699,40.901246,ALLIANCE-STATE,721 E State St,Alliance,OH,44601-4915,(330) 823-5308,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
37586,-81.653684,41.314579,BROADVIEW HEIGHT,4618 E Royalton Rd,Broadview Heights,OH,44147,(440) 740-1144,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10149,-81.35231,41.316841,AURORA-W GARFIEL,199 W Garfield,Aurora,OH,44202-8859,(330) 562-7399,07:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
28451,-81.528729,41.341304,NORTHFIELD RELO,10333 Northfield Rd,Northfield,OH,44067,(330) 467-0751,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
22007,-81.22476,41.281014,MANTUA,10637 Main St,Mantua,OH,44255,(330) 274-3336,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5525,-81.722771,41.31448,NORTH ROYALTON,5304 Royalton Rd,North Royalton,OH,44133-4008,(440) 237-9988,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5401,-80.833841,40.901315,SALEM - E. STATE,1892 E State St,Salem,OH,44460-3301,(330) 332-4889,06:00 - 22:30,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
8034,-80.977819,41.189202,NEWTON FALLS,20 N Canal St,Newton Falls,OH,44444-1301,(330) 872-1641,05:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4866,-80.743486,41.025315,CANFLD-E.MAIN ST,586 E Main St,Canfield,OH,44406-1541,(330) 533-2260,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12913,-80.764939,41.099909,AUSTINTOWN RELO,5526 Mahoning Ave,Austintown,OH,44515,(330) 792-6410,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
28166,-80.769325,41.128617,AUSTINTOWN PILOT,1150 N Canfield Niles Rd,Austintown,OH,44515,(330) 544-5132,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
27375,-80.731905,41.083051,NEW & RACCOON,1709 S Raccoon Rd,Austintown Township,OH,44511,(330) 792-0527,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7224,-80.694533,40.899695,COLUMBIANA-E.COU,151 Rt 14,Columbiana,OH,44408-9417,(330) 482-2335,05:00 - 22:30,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
19397,-80.72228,41.142587,GIRARD  OH,2724 Salt Springs Road,Girard,OH,44420,(330) 530-3028,06:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
30367,-80.664116,41.024967,BOARDMAN RELO,22 Boardman Canfield Road,Boardman,OH,44512,(330) 726-7970,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10221,-80.765622,41.186005,NILES-N. MAIN ST,428 N Main St,Niles,OH,44446-5131,(330) 652-3328,06:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
31542,-80.660503,40.959019,NORTH LIMA PILOT,Sr 7 & Oh Tpke,Youngstown,OH,44514,(330) 549-9275,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
25582,-80.855424,41.251414,WARREN,2487 Parkman Rd,Warren,OH,44485,(330) 898-3800,06:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10879,-80.810125,41.23474,WARREN/SOUTH ST.,595 South St Se,Warren,OH,44483,(330) 392-9600,06:00 - 21:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
27397,-80.643928,41.060423,MIDLOTHIAN RELO,601 Midlothian Rd,Youngstown,OH,44512,(330) 788-9110,06:00 - 19:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
21648,-80.635156,40.988419,WESTERN RESERVE,900 Western Reserve Rd,Boardman,OH,44512,(330) 965-9393,06:00 - 22:30,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
36814,-80.631924,41.024658,BOARDMAN POLAND,1180 Boardman Poland Road,Youngstown,OH,44514,(330) 629-8930,06:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
4262,-80.718408,41.181788,NILES-ROBBINS AV,2796 Robbins Ave,Niles,OH,44446-4283,(330) 544-3077,06:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10404,-80.651647,41.109114,YOUNGSTOWN-FIFTH,570 5th Ave,Youngstown,OH,44502-1241,(330) 743-6112,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
18886,-80.741024,41.214338,"WARREN, OH NILES",2110 Niles Courtland Rd,Warren,OH,44484,(330) 652-0691,07:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
6335,-80.665927,41.148888,YOUNGSTOWN-BELMT,3630 Belmont Rd,Youngstown,OH,44505-1404,(330) 227-6401,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10840,-80.766122,41.23626,WARREN-NORTH RD,162 North Rd,Warren,OH,44484-4502,(330) 856-3611,06:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10601,-81.100402,41.286587,GARRETTSVILLE,8027 State St,Garrettsville,OH,44231,(330) 527-4876,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3434,-80.842896,41.277012,WARREN-MAHONING,4291 Mahoning Ave,Warren,OH,44483-1928,(330) 847-8522,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
6266,-80.590319,41.090013,YOUNGSTOWN-MCCRT,691 Mccartney Rd,Youngstown,OH,44505-5016,(330) 747-6474,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
33404,-80.774767,41.27685,MILLENNIUM BLVD,2171 Millennium Blvd,Cortland,OH,44410,(330) 372-1112,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
17914,-80.394065,41.01122,W*M PLAZA,2537 West State St,New Castle,PA,16101,(724) 657-9982,05:00 - 04:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4556,-80.353377,41.027644,WILLMINGTON RD,2424 Wilmington Rd,New Castle,PA,16105,(724) 652-6554,04:45 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4220,-80.311786,40.970142,SHENANGO,2509 Elwood Rd,New Castle,PA,16101,(724) 652-1466,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
7465,-80.569229,41.178271,HUBBARD - N MAIN,2400 N Main,Hubbard,OH,44425-3242,(330) 534-9176,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10870,-80.286911,40.861944,ELLWOOD CITY,15 5th St,Ellwood City,PA,16117,(724) 752-8313,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
10246,-80.510139,41.232589,SHARON/W. STATE,67 W State St,Sharon,PA,16146-1301,(724) 981-0109,05:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10395,-80.472021,41.23288,HERMITAGE/E. STA,2066 E State St,Hermitage,PA,16148,(724) 981-2596,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
30024,-80.45031,41.235456,HERMITAGE RELO,145 N Hermitage Rd,Hermitage,PA,16148,(724) 342-7292,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
32727,-80.13995,40.964803,MORAINE,2012 New Castle Road,Portersville,PA,16051,(724) 368-8085,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
16569,-80.158063,41.143904,LONDON,1902 Leesburg Grove City Road,Grove City,PA,16127,(724) 748-3272,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11334,-80.054174,41.06159,SLIPPERY ROCK,328 S Main St,Slippery Rock,PA,16057-1249,(724) 794-3235,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3945,-80.089403,41.157927,GROVE CITY,200 W Main St,Grove City,PA,16127,(724) 458-5911,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
29780,-79.906532,40.89466,CLEARVIEW,102 Clearview Cir,Butler,PA,16001,(724) 283-3969,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
32032,-79.948132,40.878159,BUTLER CROSSING,680 Butler Crossing,Butler,PA,16001,(724) 283-3257,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
23392,-79.395959,41.190456,CLARION II,136 Perkins Road,Clarion,PA,16214,(814) 226-5763,05:00 - 23:30,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3886,-79.381783,41.213489,CLARION I,707 Main Street,Clarion,PA,16214-1122,(814) 226-4072,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
10333,-79.098905,41.17392,BROOKVILLE,249 Allegheny Blvd,Brookville,PA,15825,(814) 849-2600,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
14280,-78.97094,40.943874,PUNXSUTAWNEY,102 N Findley St,Punxsutawney,PA,15767,(814) 938-5277,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12375,-78.737881,41.124748,DUBOIS,859 E Dubois Ave,Du Bois,PA,15801,(814) 375-4150,00:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
14279,-78.787119,41.2454,BROCKWAY,864 Clark St,Brockway,PA,15824,(814) 265-8546,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3050,-78.449548,41.010827,CLEARFIELD,1007 S 2nd Street,Clearfield,PA,16830,(814) 765-5985,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
13860,-78.398824,41.038028,CLEARFIELD,14659 Clearfield Shawville Hwy,Clearfield,PA,16830,(814) 765-4196,00:00 - 00:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
5342,-78.232155,40.903246,PHILIPSBURG,Us Route 322 West,Philipsburg,PA,16866,(814) 342-6074,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
16198,-77.766788,40.957659,MILESBURG,802 N Eagle Valley Rd,Milesburg,PA,16853,(814) 353-9288,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
40860,-77.778991,40.877984,BENNER & I99,2647 Benner Pike,Bellefonte,PA,16823,,06:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4428,-77.804328,40.83013,NITTANY MALL,2821 E College Ave,State College,PA,16801,(814) 231-7755,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12634,-77.516961,41.033032,LAMAR RT 64/I 80,5820 Nittany Valley Dr,Lamar,PA,16848,(570) 726-4128,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
2687,-77.453732,41.134896,LOCKHAVEN-BELLEF,423 Bellefonte Ave,Lock Haven,PA,17745,(570) 748-7194,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
13663,-77.354147,41.153118,MCELHATTAN,24 Mcdonald'S Lane,Mcelhattan,PA,17748,(570) 769-7623,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
17733,-77.035953,40.921469,MIFFLINBURG,25 E Chestnut St,Mifflinburg,PA,17844,(570) 966-3337,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3776,-76.885258,40.980375,LEWISBURG,7379 Westbranch Hwy,Lewisburg,PA,17837,(570) 524-7022,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
14566,-76.853699,41.019422,MILTON,35 Bound Ave,Milton,PA,17847,(570) 742-4420,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
2916,-76.827094,40.841678,SHMOKN DAM-RT 11,2584 N Susquehanna Trail,Shamokin Dam,PA,17876,(570) 743-2240,05:00 - 00:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
40912,-76.783855,40.875515,SUNBURY,1183 N 4th St,Sunbury,PA,17801,(570) 452-5498,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3783,-76.987102,41.227005,S.WILLIAMSPRT-MN,180 Montgomery Rd,South Williamsport,PA,17702,(570) 326-1355,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
846,-76.970059,41.249746,WMSPT-E 3RD ST,1730 E 3rd St,Williamsport,PA,17701,(570) 323-4880,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3218,-77.043196,41.256062,WILLIAMSPORT 2,1940 Lycoming Creek Rd,Williamsport,PA,17701,(570) 323-5006,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
6752,-76.64012,40.993624,DANVILLE-54 & 80,132 Old Valley School Road,Danville,PA,17821,(570) 275-1000,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
15299,-76.829763,41.243982,MUNCY,298 Lycoming Mall,Muncy,PA,17756,(570) 546-5485,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12153,-76.73465,41.230081,HUGHESVILLE,755 State Hwy 405,Hughesville,PA,17737,(570) 584-3282,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
30656,-76.485313,41.008674,BLOOMSBURG,100 Lunger Drive (Walmart #1794),Bloomsburg,PA,17815,(570) 389-1183,06:00 - 22:00,OPEN,0,0,0,0,(GMT-05:00) Eastern Time (US & Canada)
4207,-76.436487,41.0051,BLOOMSBURG-RT 11,945 New Berwick Hwy,Bloomsburg,PA,17815,(570) 784-3906,05:30 - 23:00,OPEN,0,0,0,0,(GMT-05:00) Eastern Time (US & Canada)
11555,-76.317194,41.026499,TWP MIFFIN/RT 19,435 W 3rd St,Nescopeck,PA,18635,(570) 752-4333,05:30 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
12259,-76.549965,40.860479,ELYSBURG-RT 487,1 West Valley Avenue,Elysburg,PA,17824,(570) 672-2890,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
35724,-76.274064,41.047317,BERWICK - BRIAR,10 Briar Creek Plaza,Berwick,PA,18603,(570) 752-2729,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5531,-76.017684,40.981301,HZLTN-ROUTE93,571 Susquehanna Blvd,Hazle Township,PA,18202,(570) 455-8315,07:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
2073,-75.979536,40.979787,HAZLTN-CHRCHST,1145 N Church Street,Hazleton,PA,18202,(570) 455-9924,07:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5657,-75.900468,41.143554,MTN TOP-RTE 309,249 S Mountain Blvd,Mountain Top,PA,18707,(570) 474-9412,05:30 - 22:30,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
20209,-75.818688,40.86115,NESQUEHONING,180 Market St,Nesquehoning,PA,18240,(570) 669-9322,06:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
6185,-75.702194,41.071491,LKE HARMNY/RT940,Po Box 97,White Haven,PA,18661,(570) 443-7370,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
255,-75.921241,41.231926,WILKES BARRE 1,746 San Souci Hwy,Wilkes Barre,PA,18702,(570) 829-9846,05:30 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
3751,-75.878647,41.224963,WILKES BAR-(315),900 Wilkes Barre Township Blvd,Wilkes Barre,PA,18702,(570) 829-4582,06:00 - 23:00,OPEN,0,0,0,0,(GMT-05:00) Eastern Time (US & Canada)
11881,-75.881075,41.241025,WILKES BARRE IV,150 East Hampton,Wilkes Barre,PA,18701,(570) 822-4090,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
3016,-75.901574,41.258652,EDWARDSVL-NARROW,80 S Wyoming Ave,Edwardsville,PA,18704,(570) 287-9654,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5162,-75.734335,40.814799,LEHIGHTON-BLAKES,1257 Blakeslee Blvd,Lehighton,PA,18235,(570) 386-4469,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
27664,-75.844593,41.250828,WILK BARR-KIDDER,744 Kidder St,Wilkes Barre,PA,18702,(570) 829-0321,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
26683,-75.867621,41.261269,"PLAINS, RIVER ST",674 N River St,Hudson,PA,18705,(570) 822-4206,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
20556,-75.89664,41.282393,LUZERNE,500 Union Street Luzerne,Luzerne,PA,18709,(570) 288-1526,05:00 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
1442,-75.854054,41.301328,WYOMING,913 Wyoming Ave,Wyoming,PA,18644,(570) 693-9947,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
4808,-75.942482,41.322314,SHAVRTWN-FRANKLN,1950 N Memorial Highway,Shavertown,PA,18708,(570) 674-5353,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
25283,-75.764104,41.307042,ROUTE 315 & OAK,306 Rt 315,Pittston,PA,18640,(570) 655-8930,05:00 - 23:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
11217,-75.399965,40.922096,BRODHDVL/209-115,1698 Us Rte 209,Brodheadsville,PA,18322,(570) 992-5337,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11582,-75.372718,41.12259,MT POCONO/RT940,3236 Pa-940,Mount Pocono,PA,18344,(570) 839-3290,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5388,-75.224836,40.986749,STROUD TOWNSHIP,1171 N 9th St,Stroudsburg,PA,18360,(570) 421-0355,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
5316,-75.297208,40.836097,WIND GAP,1036 S Broadway,Wind Gap,PA,18091,(610) 863-9800,05:30 - 23:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
3665,-75.189334,40.988453,STROUDSBURG 1,330 Main St,Stroudsburg,PA,18360,(570) 426-1690,06:00 - 22:00,OPEN,0,0,1,1,(GMT-05:00) Eastern Time (US & Canada)
12039,-75.098618,40.932419,KNOWLTON RT. 94,10 Simpson Rd,Columbia,NJ,07832,(862) 707-9610,06:00 - 22:00,OPEN,0,0,0,0,(GMT-05:00) Eastern Time (US & Canada)
14038,-75.092739,41.055671,MARSHALLS CREEK,9 Sellerville Dr,East Stroudsburg,PA,18301,(570) 223-2270,06:00 - 22:00,OPEN,0,0,1,0,(GMT-05:00) Eastern Time (US & Canada)
11979,-74.744499,41.06805,NEWTON (HAMPTON),126 Water St,Newton,NJ,07860,(973) 383-6100,06:00 - 22:00,OPEN,0,0,0,0,(GMT-05:00) Eastern Time (US & Canada)
